name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Russia, Krasnodar",2023-01-16,3,-5,-1.7,0.1,-7.1,-3.6,-2.9,91,0,0,0,,0,0,14,10.8,78.9,1021,50,5,87.2,7.6,4,10,2023-01-16T07:58:40,2023-01-16T17:09:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-17,12,-6,2.8,12,-9.4,0.3,-2.8,69.1,0,0,0,,0,0,18.7,18,85.5,1018,53.5,9.9,74,6.4,3,10,2023-01-17T07:58:04,2023-01-17T17:10:30,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-18,14,-4,4.1,14,-6,2.7,-2.1,66.3,0,0,0,,0,0,15.5,10.8,72.7,1018.8,43,10,80.3,6.9,4,10,2023-01-18T07:57:25,2023-01-18T17:11:48,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-19,16,1,7.3,16,-1.3,6.1,-0.7,58.8,0,0,0,,0,0,18,21.6,81.9,1021.9,31.8,10,91.4,7.8,4,10,2023-01-19T07:56:45,2023-01-19T17:13:08,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-20,11,-1,3.7,11,-4.7,0.7,-1.7,69.8,0,0,0,,0,0,54,25.2,69.5,1019.7,47.1,10,87.5,7.7,4,10,2023-01-20T07:56:02,2023-01-20T17:14:28,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-21,9,1,4,8,-2.4,1.3,-0.3,73.8,0,0,0,,0,0,39.6,21.6,74.1,1020.3,93.7,10,72.3,6.2,4,10,2023-01-21T07:55:17,2023-01-21T17:15:49,0,Overcast,Cloudy skies throughout the day.,cloudy,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-22,7,-2,1.3,6,-5.9,-0.2,-1.1,85.2,0,0,0,,0,0,16.9,10.8,45.2,1025.6,45.2,7.9,63.5,5.4,3,10,2023-01-22T07:54:29,2023-01-22T17:17:10,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-23,5.1,-4,0,3.3,-8.3,-3.1,-2.2,86,0,0,0,,0,0,36,14.4,68.3,1028.2,18.5,9.6,99.6,8.7,4,10,2023-01-23T07:53:39,2023-01-23T17:18:32,0.05,Clear,Clear conditions throughout the day.,clear-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-24,6,-6,-1.3,6,-8.3,-3.9,-3.3,87,0,0,0,,0,0,36,14.4,61.3,1030,18.7,8.3,102.7,8.9,4,10,2023-01-24T07:52:47,2023-01-24T17:19:55,0.08,Clear,Clear conditions throughout the day.,clear-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-25,-1,-8,-4.5,-2,-8.3,-5,-5.1,95.7,0,0,0,,0,0,11.9,7.2,203.5,1027.6,34.5,4.3,104.7,9,4,10,2023-01-25T07:51:53,2023-01-25T17:21:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-26,1,-8,-4.1,0,-8,-4.4,-4.7,95.6,0,0,0,,0,0,10.4,7.2,154.7,1025.6,88.2,0.5,105.7,9.1,4,10,2023-01-26T07:50:57,2023-01-26T17:22:43,0.15,Partially cloudy,Partly cloudy throughout the day.,fog,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-27,7,-6,-1.4,4.9,-9.4,-3.2,-4,84.3,0,0,0,,0,0,21.2,10.9,72.7,1019.9,48.5,5.3,108.3,9.3,5,10,2023-01-27T07:49:59,2023-01-27T17:24:07,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-28,5,-4,0.6,2.5,-8.3,-2.7,-3.7,73.4,0.2,100,8.33,rain,0,0,19.8,18,76,1012.4,74.7,10,42.9,3.5,2,10,2023-01-28T07:48:58,2023-01-28T17:25:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-29,13,-1,4.7,13,-3.6,2.7,-0.1,72.3,0,0,0,,0,0,15.1,14.4,72.4,1011.6,67.5,10,78,6.9,4,10,2023-01-29T07:47:56,2023-01-29T17:26:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-30,10,1,4.9,10,-2.3,2.8,2.2,83.7,2,100,16.67,rain,0,0,34.2,18,202.1,1013,54.3,9,71.7,6.2,3,10,2023-01-30T07:46:52,2023-01-30T17:28:23,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-01-31,8,1,4.2,6.9,-2.3,3.1,2,85.8,2.8,100,58.33,"rain,snow",0,0,14.8,14.4,357.3,1009.6,76.7,9.7,22.5,1.9,1,10,2023-01-31T07:45:45,2023-01-31T17:29:48,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-01,5,2,3.2,5,-2.4,1.6,1.8,90.8,0.1,100,4.17,"rain,snow",0,0,16.6,18,349.2,1010.6,91.9,8.9,57.8,5,3,10,2023-02-01T07:44:37,2023-02-01T17:31:14,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-02,5,-1,1.1,4,-3.6,-0.8,-1.5,84.3,0.4,100,8.33,"rain,snow",0,0,23.4,10.8,192.1,1014.7,70,9.6,74.5,6.3,3,10,2023-02-02T07:43:27,2023-02-02T17:32:40,0.39,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-03,6,0.9,2.6,2.5,-3.1,-0.9,1.4,92.5,1.6,100,20.83,rain,0,0,46.8,28.8,150.1,1015.8,83.7,9.8,63.5,5.4,3,10,2023-02-03T07:42:16,2023-02-03T17:34:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-04,4,-1,1.9,1.3,-4.7,-1.1,1,93.7,1.9,100,29.17,"rain,snow",0,0,32.8,32.4,164.8,1014.9,62.2,8.9,40,3.6,2,10,2023-02-04T07:41:02,2023-02-04T17:35:33,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-05,4.9,0,1.8,1.3,-4.3,-1.7,-0.1,87.3,1.4,100,41.67,"rain,snow",0,0,36,21.6,62.8,1014.9,70.8,9.2,61.2,5.2,2,10,2023-02-05T07:39:47,2023-02-05T17:37:00,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-06,1,-2,-0.8,-3.7,-9.7,-7.3,-3.7,80.7,0,0,0,,0,0,55.8,36,52.3,1016.1,95.8,10,86.4,7.5,4,10,2023-02-06T07:38:30,2023-02-06T17:38:26,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-07,-2,-8,-5.9,-9.5,-17.2,-14.4,-8.1,84.5,7.1,100,66.67,snow,6.2,3.9,51.8,39.6,43.7,1018.5,78.4,4.6,48.5,4,2,10,2023-02-07T07:37:11,2023-02-07T17:39:53,0.56,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-08,-5,-7,-6,-11.2,-15.4,-13.7,-8.3,83.8,2.2,100,54.17,snow,1.7,6.6,48.2,32.4,50.2,1029.4,76.7,6,76.5,6.6,4,10,2023-02-08T07:35:51,2023-02-08T17:41:19,0.59,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-09,-6,-14,-9.1,-12.4,-21.5,-16,-12,79.9,0,0,0,,0,6,37.1,25.2,41.7,1035,28,10,127.6,11.1,5,10,2023-02-09T07:34:30,2023-02-09T17:42:46,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-10,-5,-15,-9.7,-5,-21.2,-13.1,-12.8,78.6,0.4,100,16.67,snow,0.1,6,16.9,14,38.4,1034.4,62.2,9.6,120.1,10.5,5,10,2023-02-10T07:33:06,2023-02-10T17:44:12,0.66,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-11,-2,-9,-4.3,-2,-12.9,-5.1,-7.2,80.9,0,0,0,snow,0,5.4,12.2,10.8,298.3,1031.4,89.9,6.8,87,7.5,4,10,2023-02-11T07:31:42,2023-02-11T17:45:38,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-12,5,-10,-1,1.3,-14.1,-4.3,-3.2,85.8,2.3,100,29.17,"rain,snow",0.6,4.3,39.6,27.9,244.1,1023,68.4,7,98.5,8.5,4,10,2023-02-12T07:30:16,2023-02-12T17:47:04,0.73,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-13,0,-4,-1.9,-5.5,-9.2,-7.1,-5.4,77.2,0.2,100,8.33,"rain,snow",0,4,39.6,32.4,275.4,1026.6,66.1,10,124.8,10.8,5,10,2023-02-13T07:28:48,2023-02-13T17:48:30,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-14,5,-1,1.8,-0.7,-6.2,-3.8,-1.1,81.7,4.5,100,33.33,"rain,snow",0.5,2.6,56.9,46.8,231,1018.6,81,9.1,34.1,2.9,2,10,2023-02-14T07:27:19,2023-02-14T17:49:56,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-15,2,-2,0.2,-1.3,-5.9,-3.4,-0.9,92.9,1.7,100,41.67,"rain,snow",1,2.3,29.2,25.2,307.1,1016.1,86.7,8,89,7.7,4,10,2023-02-15T07:25:49,2023-02-15T17:51:22,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-16,1,-5,-2,0,-5.9,-3.5,-3.4,90.1,0,0,0,snow,0,2,14.4,13.9,299.3,1023.7,83.6,8.5,113,9.9,5,10,2023-02-16T07:24:18,2023-02-16T17:52:47,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-17,3,-6,-0.7,0.1,-10.7,-4.7,-2.4,87.8,1,100,20.83,"rain,snow",0.4,1.9,43.2,25.2,206.9,1023.7,65.4,8.8,43.1,3.6,2,10,2023-02-17T07:22:45,2023-02-17T17:54:12,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-18,8,4,5.8,4.7,-1.4,1.6,3.6,86,3.4,100,50,rain,0,0.8,68.8,39.6,220.7,1015.5,90.3,9.9,53,4.5,3,10,2023-02-18T07:21:11,2023-02-18T17:55:37,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-19,10,5,7.5,6.6,1.3,3.8,5.3,86.1,2.6,100,33.33,rain,0,0.1,51.1,32.4,224.3,1010.3,87.9,9.6,48.3,4,3,10,2023-02-19T07:19:36,2023-02-19T17:57:02,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-20,8,0,4.7,6,-4.9,1,2.9,88.2,4.4,100,16.67,"rain,snow",0,0.1,58,32.4,255.3,1010.2,69.7,9.8,17.2,1.4,1,10,2023-02-20T07:18:00,2023-02-20T17:58:26,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-21,9,0,4.3,4.5,-4.9,-1.1,1.1,80,10,100,54.17,rain,0,0.2,78.5,50.4,220.4,1006.6,74.2,10,15.8,1.3,1,10,2023-02-21T07:16:23,2023-02-21T17:59:51,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-22,8,0,5,3.6,-3.3,0.7,1.2,76.7,0.9,100,12.5,rain,0,0,54,43.2,269.6,1009.8,73,10,116.3,10.1,5,10,2023-02-22T07:14:45,2023-02-22T18:01:15,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-23,1,-6,-1.3,1,-9.4,-5,-5.9,72.3,0.1,100,4.17,"rain,snow",0,0.2,25.6,21.6,354.1,1020.8,69.7,9.8,136,11.8,5,10,2023-02-23T07:13:06,2023-02-23T18:02:38,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-24,5,-8,-1.8,1.9,-11.8,-5,-6.2,72.8,0,0,0,,0,0,28.4,18,95.5,1024,29.1,9.8,166.7,14.5,6,10,2023-02-24T07:11:26,2023-02-24T18:04:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-25,14,-2,5.3,14,-4.8,3.4,-3.2,57.8,0.1,100,4.17,"rain,snow",0,0,57.6,25.2,177.3,1014.3,65.4,10,136.7,11.9,6,10,2023-02-25T07:09:45,2023-02-25T18:05:25,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-26,16,3,10.9,16,1,10.4,-1,44.9,0,0,0,,0,0,61.2,32.4,195.5,1015.7,95.9,10,149.6,12.9,6,10,2023-02-26T07:08:03,2023-02-26T18:06:47,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-27,20,3,11.4,20,1,10.8,0.3,49.2,0,0,0,,0,0,49.7,25.2,182.9,1020.6,73.3,10,135.3,11.7,6,10,2023-02-27T07:06:20,2023-02-27T18:08:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-02-28,15.8,4,10.6,15.8,-0.4,9.5,2.6,60.1,0,0,0,,0,0,50,28.8,281,1022.6,88.7,10,128.3,11.1,5,10,2023-02-28T07:04:36,2023-02-28T18:09:32,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-01,7,1,4.3,3.7,-3.1,0.6,-1.1,69.3,0,0,0,,0,0,33.1,25.2,278,1021.3,78.2,10,115.4,9.9,5,10,2023-03-01T07:02:52,2023-03-01T18:10:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-02,6,-4,1.4,3.4,-4.7,-1.1,-3.4,71.9,0,0,0,,0,0,27.4,18,299,1020.6,39,10,149.4,12.9,5,10,2023-03-02T07:01:07,2023-03-02T18:12:15,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-03,12,-6,2.9,12,-6,2.2,-2.5,69.9,0,0,0,rain,0,0,23,19.8,40.2,1017.2,49.9,7.9,176,15.1,6,10,2023-03-03T06:59:21,2023-03-03T18:13:37,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-04,8.1,3,5.7,4.7,0.1,2.5,2,77.9,2.7,100,29.17,rain,0,0,37.6,28.8,229.5,1014.6,83.4,10,18.3,1.5,1,10,2023-03-04T06:57:34,2023-03-04T18:14:58,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-05,11,6,8.7,11,3.1,7,6.6,86.9,1.1,100,25,rain,0,0,55.4,36,228.4,1010.5,91.6,9.8,54.5,4.8,3,10,2023-03-05T06:55:47,2023-03-05T18:16:19,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-06,8,0,5.5,6.9,-3.5,2.4,2.7,83.2,12.7,100,54.17,rain,0,0,31,25.2,344.6,1008,67.8,8.5,23.1,1.9,1,10,2023-03-06T06:54:00,2023-03-06T18:17:39,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-07,12,0,5.5,12,-4,3.8,-0.4,67.1,0,0,0,,0,0,58.3,32.4,200.6,1015.5,45.1,10,164.6,14,6,10,2023-03-07T06:52:11,2023-03-07T18:18:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-08,19,0,9.6,19,-3.5,8.3,0.9,59.5,0,0,0,,0,0,44.6,25.2,212.6,1013.2,34.9,10,187.5,16.2,7,10,2023-03-08T06:50:23,2023-03-08T18:20:19,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-09,17.9,8,12.1,17.9,6.9,11.6,5.2,63.9,1.2,100,29.17,rain,0,0,45,28.8,208.8,1011,65,10,162.9,14,7,10,2023-03-09T06:48:33,2023-03-09T18:21:39,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-10,15,5,10.9,15,5,10.4,5.7,71.4,0.5,100,12.5,rain,0,0,57.2,31.2,212.2,1009.5,52.3,10,112.5,9.8,5,10,2023-03-10T06:46:44,2023-03-10T18:22:58,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-11,18,6,12.9,18,3.7,12.4,6.5,67.8,0.5,100,12.5,rain,0,0,42.1,21.6,132.2,1006.3,71.9,10,79.4,6.9,4,10,2023-03-11T06:44:53,2023-03-11T18:24:18,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-12,17,7,13.3,17,3.4,12.9,8.2,72.6,5,100,37.5,rain,0,0,50.4,32.4,226,1005.5,67.4,9.8,71.2,6.2,5,10,2023-03-12T06:43:03,2023-03-12T18:25:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-13,7,3,5,4.4,-0.6,1.8,0.6,74.3,0.4,100,12.5,rain,0,0,32.4,18,23.2,1019.5,75.4,10,124,10.7,5,10,2023-03-13T06:41:12,2023-03-13T18:26:55,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-14,10,2,6.3,10,-1.8,2.8,1.4,71.4,0.1,100,4.17,rain,0,0,39.6,32.4,78.9,1019.6,79.6,10,97.6,8.5,5,10,2023-03-14T06:39:21,2023-03-14T18:28:14,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-15,14,5,9.3,14,2.5,8,4,69.8,0,0,0,,0,0,39.6,18,68.6,1010.7,81.7,10,180.8,15.5,6,10,2023-03-15T06:37:29,2023-03-15T18:29:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-16,18,3,10,18,1,9.5,5.8,76.5,0.4,100,8.33,rain,0,0,24.1,14.4,291.5,1007.1,65.3,9.9,178.9,15.4,6,10,2023-03-16T06:35:37,2023-03-16T18:30:50,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-17,13,6,9.5,13,6,9.1,8.3,92.4,0.1,100,4.17,rain,0,0,18.4,14.4,317.8,1013.4,66.9,5.1,172.6,15,6,10,2023-03-17T06:33:45,2023-03-17T18:32:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-18,12,6,9.8,12,4.5,9.2,8,88.9,0,0,0,,0,0,28.4,28.8,27.9,1016.7,89.1,5.9,121.1,10.5,5,10,2023-03-18T06:31:53,2023-03-18T18:33:26,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-19,12,6.9,9.3,12,4.3,7.7,6.2,81.3,0,0,0,,0,0,27.7,21.6,21.4,1015.9,90.5,9.9,94,8.1,5,10,2023-03-19T06:30:01,2023-03-19T18:34:44,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-20,14.2,7,9.8,14.2,4.3,8.4,7.6,86.8,0.3,100,12.5,rain,0,0,27.7,25.2,282.9,1013.6,81.6,9.7,160.3,13.8,6,10,2023-03-20T06:28:08,2023-03-20T18:36:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-21,13,8,10.2,13,5.6,9.1,7.4,83.1,2,100,37.5,rain,0,0,32.8,24.4,247.3,1015.8,90,9.9,82.3,6.9,5,10,2023-03-21T06:26:15,2023-03-21T18:37:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-22,15,7,10.8,15,5.7,10.4,6.9,77.8,0,0,0,,0,0,24.5,18,81.7,1016,80.9,10,154.7,13.3,7,10,2023-03-22T06:24:23,2023-03-22T18:38:36,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-23,17,8,12,17,5.7,11.5,7.8,75.7,0.2,100,4.17,rain,0,0,27.7,18,73.3,1013.6,65.6,10,176.6,15,7,10,2023-03-23T06:22:30,2023-03-23T18:39:53,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-24,15,7,11.2,15,4.9,10.9,7.8,80.7,2.2,100,20.83,rain,0,0,36,24.9,234.2,1016.8,53.8,9.9,72.3,6.2,5,10,2023-03-24T06:20:37,2023-03-24T18:41:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-25,16,6,10.7,16,4.9,10.5,7.9,83.8,0,0,0,,0,0,24.1,10.8,126.6,1015.1,59.8,9.5,184.3,16.1,6,10,2023-03-25T06:18:44,2023-03-25T18:42:26,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-26,16,8,11.6,16,6.9,11.4,8.6,82.7,1,100,16.67,rain,0,0,38.2,31.8,249.3,1008.2,52.5,8.5,152.6,13.2,7,10,2023-03-26T06:16:52,2023-03-26T18:43:43,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-27,13,6,10.4,13,5.7,10.1,7.5,82.8,1.7,100,41.67,rain,0,0,51.8,32.4,218.1,1008.9,73.5,10,99.5,8.7,6,10,2023-03-27T06:14:59,2023-03-27T18:45:00,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-28,20,4.1,11.4,20,2.4,10.3,6.4,74.8,2.3,100,16.67,rain,0,0,52.9,32.4,148.9,1004.4,73.4,10,180.3,15.7,6,10,2023-03-28T06:13:06,2023-03-28T18:46:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34922099999,34929099999,34937099999,URKK,34924099999"
"Russia, Krasnodar",2023-03-29,10,3,5.9,10,-2.1,2.8,4.5,90.6,12.4,100,58.33,"rain,snow",0.1,0.1,32.8,25.2,297.7,1008,90.4,9.9,10.4,1,0,10,2023-03-29T06:11:14,2023-03-29T18:47:33,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"34922099999,34929099999,34937099999,URKK,34924099999"
